profile,date_time,latitude,longitude,depth,1,water_dir,V_x,V_y,V_z,6,7,8,9,10,11,flag
1,2022-05-09 12:01:05,36.8107767,-121.7843867,0.9,2.40,343.072,-0.7,2.3,-0.3,0.0,143.0,138.0,144.0,0.0,100.0,0.0
1,2022-05-09 12:01:05,36.8107767,-121.7843867,1.4,9.03,320.845,-5.7,7.0,3.8,0.0,140.0,135.0,143.0,0.0,100.0,0.02
1,2022-05-09 12:01:05,36.8107767,-121.7843867,1.9,6.84,334.933,-2.9,6.2,-0.4,0.0,134.0,128.0,138.0,0.0,100.0,0.01
1,2022-05-09 12:01:05,36.8107767,-121.7843867,2.4,1.77,106.390,1.7,-0.5,-1.0,0.0,125.0,125.0,128.0,0.0,100.0,-0.0
1,2022-05-09 12:01:05,36.8107767,-121.7843867,2.9,10.83,348.275,-2.2,10.6,-0.9,0.0,123.0,122.0,124.0,0.0,100.0,0.02
1,2022-05-09 12:01:05,36.8107767,-121.7843867,3.4,9.71,298.940,-8.5,4.7,1.8,0.0,117.0,116.0,118.0,0.0,100.0,0.02
1,2022-05-09 12:01:05,36.8107767,-121.7843867,3.9,17.59,194.826,-4.5,-17.0,0.0,0.0,112.0,116.0,113.0,0.0,100.0,-0.02
1,2022-05-09 12:01:05,36.8107767,-121.7843867,4.4,7.70,65.433,7.0,3.2,-1.9,0.0,111.0,113.0,110.0,0.0,100.0,-0.0
1,2022-05-09 12:01:05,36.8107767,-121.7843867,4.9,3.49,27.300,1.6,3.1,-2.4,0.0,107.0,108.0,111.0,0.0,100.0,0.0
1,2022-05-09 12:01:05,36.8107767,-121.7843867,5.4,10.49,349.011,nan,nan,nan,0.0,105.0,105.0,184.0,0.0,100.0,2147483647.0
1,2022-05-09 12:01:05,36.8107767,-121.7843867,5.9,3.20,290.136,nan,nan,nan,0.0,100.0,101.0,199.0,0.0,100.0,2147483647.0
1,2022-05-09 12:01:05,36.8107767,-121.7843867,6.4,3.18,43.727,nan,nan,nan,0.0,99.0,96.0,119.0,0.0,100.0,2147483647.0
1,2022-05-09 12:01:05,36.8107767,-121.7843867,6.9,6.87,196.060,nan,nan,nan,0.0,95.0,91.0,55.0,0.0,100.0,2147483647.0
1,2022-05-09 12:01:05,36.8107767,-121.7843867,7.4,15.80,53.493,nan,nan,nan,0.0,109.0,90.0,41.0,0.0,100.0,2147483647.0
1,2022-05-09 12:01:05,36.8107767,-121.7843867,7.9,14.77,5.440,nan,nan,nan,0.0,161.0,101.0,36.0,0.0,100.0,2147483647.0
1,2022-05-09 12:01:05,36.8107767,-121.7843867,8.4,32.35,30.052,nan,nan,nan,0.0,185.0,156.0,34.0,0.0,100.0,2147483647.0
1,2022-05-09 12:01:05,36.8107767,-121.7843867,8.9,27.50,68.005,nan,nan,nan,0.0,130.0,167.0,34.0,0.0,100.0,2147483647.0
1,2022-05-09 12:01:05,36.8107767,-121.7843867,9.4,17.66,26.565,nan,nan,nan,0.0,67.0,138.0,33.0,0.0,100.0,2147483647.0
1,2022-05-09 12:01:05,36.8107767,-121.7843867,9.9,38.38,12.950,nan,nan,nan,0.0,44.0,71.0,33.0,0.0,100.0,2147483647.0
1,2022-05-09 12:01:05,36.8107767,-121.7843867,10.4,21.21,339.001,nan,nan,nan,0.0,36.0,46.0,34.0,0.0,100.0,2147483647.0
1,2022-05-09 12:01:05,36.8107767,-121.7843867,10.9,29.38,11.386,nan,nan,nan,0.0,34.0,38.0,40.0,0.0,100.0,2147483647.0
1,2022-05-09 12:01:05,36.8107767,-121.7843867,11.4,43.67,288.559,nan,nan,nan,0.0,33.0,34.0,59.0,0.0,100.0,2147483647.0
2,2022-05-09 12:01:11,36.8107667,-121.7843883,0.9,8.80,359.349,-0.1,8.8,1.7,0.0,145.0,142.0,145.0,0.0,100.0,0.05
2,2022-05-09 12:01:11,36.8107667,-121.7843883,1.4,5.19,213.996,-2.9,-4.3,4.9,0.0,139.0,140.0,139.0,0.0,100.0,-0.02
2,2022-05-09 12:01:11,36.8107667,-121.7843883,1.9,5.29,157.797,2.0,-4.9,-1.0,0.0,131.0,133.0,133.0,0.0,100.0,-0.03
2,2022-05-09 12:01:11,36.8107667,-121.7843883,2.4,9.45,293.039,-8.7,3.7,0.3,0.0,126.0,126.0,130.0,0.0,100.0,0.03
2,2022-05-09 12:01:11,36.8107667,-121.7843883,2.9,8.86,334.592,-3.8,8.0,-1.9,0.0,122.0,120.0,123.0,0.0,100.0,0.05
2,2022-05-09 12:01:11,36.8107667,-121.7843883,3.4,3.20,51.340,2.5,2.0,-0.9,0.0,116.0,117.0,116.0,0.0,100.0,0.01
2,2022-05-09 12:01:11,36.8107667,-121.7843883,3.9,1.22,214.992,-0.7,-1.0,-1.2,0.0,112.0,110.0,116.0,0.0,100.0,-0.0
2,2022-05-09 12:01:11,36.8107667,-121.7843883,4.4,6.29,225.644,-4.5,-4.4,-0.5,0.0,110.0,111.0,110.0,0.0,100.0,-0.02
2,2022-05-09 12:01:11,36.8107667,-121.7843883,4.9,20.13,27.838,9.4,17.8,0.1,0.0,109.0,108.0,106.0,0.0,100.0,0.08
2,2022-05-09 12:01:11,36.8107667,-121.7843883,5.4,14.63,335.362,-6.1,13.3,3.6,0.0,102.0,104.0,135.0,0.0,100.0,0.08
2,2022-05-09 12:01:11,36.8107667,-121.7843883,5.9,5.51,168.486,nan,nan,nan,0.0,101.0,100.0,196.0,0.0,100.0,2147483647.0
2,2022-05-09 12:01:11,36.8107667,-121.7843883,6.4,2.98,219.560,nan,nan,nan,0.0,101.0,97.0,203.0,0.0,100.0,2147483647.0
2,2022-05-09 12:01:11,36.8107667,-121.7843883,6.9,22.65,23.962,nan,nan,nan,0.0,94.0,92.0,80.0,0.0,100.0,2147483647.0
2,2022-05-09 12:01:11,36.8107667,-121.7843883,7.4,11.73,235.768,nan,nan,nan,0.0,90.0,120.0,51.0,0.0,100.0,2147483647.0
2,2022-05-09 12:01:11,36.8107667,-121.7843883,7.9,9.98,52.326,nan,nan,nan,0.0,90.0,162.0,42.0,0.0,100.0,2147483647.0
2,2022-05-09 12:01:11,36.8107667,-121.7843883,8.4,15.49,348.835,nan,nan,nan,0.0,148.0,172.0,36.0,0.0,100.0,2147483647.0
2,2022-05-09 12:01:11,36.8107667,-121.7843883,8.9,8.22,323.409,nan,nan,nan,0.0,172.0,139.0,34.0,0.0,100.0,2147483647.0
2,2022-05-09 12:01:11,36.8107667,-121.7843883,9.4,22.41,303.903,nan,nan,nan,0.0,160.0,68.0,35.0,0.0,100.0,2147483647.0
2,2022-05-09 12:01:11,36.8107667,-121.7843883,9.9,28.58,43.582,nan,nan,nan,0.0,73.0,46.0,34.0,0.0,100.0,2147483647.0
2,2022-05-09 12:01:11,36.8107667,-121.7843883,10.4,0.86,125.538,nan,nan,nan,0.0,44.0,38.0,34.0,0.0,100.0,2147483647.0
2,2022-05-09 12:01:11,36.8107667,-121.7843883,10.9,35.04,70.841,nan,nan,nan,0.0,35.0,35.0,34.0,0.0,100.0,2147483647.0
2,2022-05-09 12:01:11,36.8107667,-121.7843883,11.4,27.44,95.856,nan,nan,nan,0.0,33.0,34.0,37.0,0.0,100.0,2147483647.0
3,2022-05-09 12:01:17,36.810755,-121.7843800,0.9,10.02,206.053,-4.4,-9.0,-0.2,0.0,143.0,142.0,152.0,0.0,100.0,-0.06
3,2022-05-09 12:01:17,36.810755,-121.7843800,1.4,2.30,272.490,-2.3,0.1,0.2,0.0,138.0,137.0,142.0,0.0,100.0,0.01
3,2022-05-09 12:01:17,36.810755,-121.7843800,1.9,8.49,285.018,-8.2,2.2,-1.2,0.0,130.0,134.0,133.0,0.0,100.0,0.04
3,2022-05-09 12:01:17,36.810755,-121.7843800,2.4,4.32,227.816,-3.2,-2.9,0.8,0.0,126.0,126.0,128.0,0.0,100.0,-0.02
3,2022-05-09 12:01:17,36.810755,-121.7843800,2.9,13.95,296.381,-12.5,6.2,-0.6,0.0,120.0,121.0,125.0,0.0,100.0,0.08
3,2022-05-09 12:01:17,36.810755,-121.7843800,3.4,3.76,64.799,3.4,1.6,1.0,0.0,117.0,118.0,121.0,0.0,100.0,0.0
3,2022-05-09 12:01:17,36.810755,-121.7843800,3.9,8.20,358.603,-0.2,8.2,0.1,0.0,112.0,116.0,116.0,0.0,100.0,0.07
3,2022-05-09 12:01:17,36.810755,-121.7843800,4.4,6.77,34.160,3.8,5.6,-0.8,0.0,106.0,113.0,112.0,0.0,100.0,0.04
3,2022-05-09 12:01:17,36.810755,-121.7843800,4.9,8.45,64.041,7.6,3.7,2.4,0.0,107.0,107.0,111.0,0.0,100.0,0.01
3,2022-05-09 12:01:17,36.810755,-121.7843800,5.4,11.97,9.620,2.0,11.8,2.8,0.0,103.0,105.0,105.0,0.0,100.0,0.09
3,2022-05-09 12:01:17,36.810755,-121.7843800,5.9,8.18,54.951,6.7,4.7,-1.3,0.0,99.0,102.0,109.0,0.0,100.0,0.02
3,2022-05-09 12:01:17,36.810755,-121.7843800,6.4,4.00,91.432,nan,nan,nan,0.0,98.0,97.0,156.0,0.0,100.0,2147483647.0
3,2022-05-09 12:01:17,36.810755,-121.7843800,6.9,4.75,261.529,nan,nan,nan,0.0,95.0,93.0,198.0,0.0,100.0,2147483647.0
3,2022-05-09 12:01:17,36.810755,-121.7843800,7.4,6.66,311.348,nan,nan,nan,0.0,95.0,109.0,148.0,0.0,100.0,2147483647.0
