profile,date_time,latitude,longitude,depth,1,water_dir,V_x,V_y,V_z,6,7,8,9,10,11,flag
1,2022-05-09 14:03:22,36.8123367,-121.7819267,0.7,23.02,246.442,-21.1,-9.2,-1.2,0.0,148.0,149.0,151.0,0.0,100.0,0.14
1,2022-05-09 14:03:22,36.8123367,-121.7819267,1.0,29.32,32.606,15.8,24.7,-2.5,0.0,151.0,152.0,156.0,0.0,100.0,-0.22
1,2022-05-09 14:03:22,36.8123367,-121.7819267,1.3,14.44,4.368,1.1,14.4,-4.0,0.0,143.0,144.0,150.0,0.0,100.0,-0.09
1,2022-05-09 14:03:22,36.8123367,-121.7819267,1.6,15.21,337.989,-5.7,14.1,-4.7,0.0,138.0,140.0,143.0,0.0,100.0,-0.07
1,2022-05-09 14:03:22,36.8123367,-121.7819267,1.9,29.41,1.559,0.8,29.4,2.0,0.0,133.0,135.0,138.0,0.0,100.0,-0.19
1,2022-05-09 14:03:22,36.8123367,-121.7819267,2.2,7.62,308.073,-6.0,4.7,-0.3,0.0,153.0,139.0,154.0,0.0,100.0,-0.01
1,2022-05-09 14:03:22,36.8123367,-121.7819267,2.5,13.16,137.463,8.9,-9.7,-0.4,0.0,197.0,166.0,179.0,0.0,100.0,0.03
1,2022-05-09 14:03:22,36.8123367,-121.7819267,2.8,5.14,83.290,nan,nan,nan,0.0,210.0,181.0,208.0,0.0,100.0,2147483647.0
1,2022-05-09 14:03:22,36.8123367,-121.7819267,3.1,8.68,215.154,nan,nan,nan,0.0,210.0,201.0,221.0,0.0,100.0,2147483647.0
1,2022-05-09 14:03:22,36.8123367,-121.7819267,3.4,14.38,36.232,nan,nan,nan,0.0,210.0,208.0,207.0,0.0,100.0,2147483647.0
1,2022-05-09 14:03:22,36.8123367,-121.7819267,3.7,35.78,314.547,nan,nan,nan,0.0,162.0,199.0,77.0,0.0,100.0,2147483647.0
1,2022-05-09 14:03:22,36.8123367,-121.7819267,4.0,37.70,304.955,nan,nan,nan,0.0,101.0,133.0,108.0,0.0,100.0,2147483647.0
1,2022-05-09 14:03:22,36.8123367,-121.7819267,4.3,15.90,268.919,nan,nan,nan,0.0,125.0,114.0,118.0,0.0,100.0,2147483647.0
1,2022-05-09 14:03:22,36.8123367,-121.7819267,4.6,22.35,313.550,nan,nan,nan,0.0,118.0,117.0,106.0,0.0,100.0,2147483647.0
1,2022-05-09 14:03:22,36.8123367,-121.7819267,4.9,20.12,196.454,nan,nan,nan,0.0,107.0,105.0,96.0,0.0,100.0,2147483647.0
1,2022-05-09 14:03:22,36.8123367,-121.7819267,5.2,8.88,14.349,nan,nan,nan,0.0,96.0,93.0,86.0,0.0,100.0,2147483647.0
1,2022-05-09 14:03:22,36.8123367,-121.7819267,5.5,28.73,30.314,nan,nan,nan,0.0,90.0,87.0,74.0,0.0,100.0,2147483647.0
1,2022-05-09 14:03:22,36.8123367,-121.7819267,5.8,7.50,323.130,nan,nan,nan,0.0,84.0,81.0,74.0,0.0,100.0,2147483647.0
1,2022-05-09 14:03:22,36.8123367,-121.7819267,6.1,22.60,89.239,nan,nan,nan,0.0,84.0,78.0,80.0,0.0,100.0,2147483647.0
1,2022-05-09 14:03:22,36.8123367,-121.7819267,6.4,37.14,14.822,nan,nan,nan,0.0,87.0,83.0,87.0,0.0,100.0,2147483647.0
1,2022-05-09 14:03:22,36.8123367,-121.7819267,6.7,17.38,185.612,nan,nan,nan,0.0,92.0,92.0,85.0,0.0,100.0,2147483647.0
1,2022-05-09 14:03:22,36.8123367,-121.7819267,7.0,30.42,194.859,nan,nan,nan,0.0,87.0,92.0,69.0,0.0,100.0,2147483647.0
1,2022-05-09 14:03:22,36.8123367,-121.7819267,7.3,14.23,251.565,nan,nan,nan,0.0,78.0,87.0,63.0,0.0,100.0,2147483647.0
2,2022-05-09 14:03:27,36.8123383,-121.7819067,0.7,8.57,196.955,-2.5,-8.2,-6.7,0.0,158.0,156.0,161.0,0.0,100.0,0.04
2,2022-05-09 14:03:27,36.8123383,-121.7819067,1.0,23.69,240.405,-20.6,-11.7,-5.6,0.0,148.0,154.0,155.0,0.0,100.0,0.14
2,2022-05-09 14:03:27,36.8123383,-121.7819067,1.3,52.22,302.168,-44.2,27.8,-6.3,0.0,141.0,141.0,149.0,0.0,100.0,0.11
2,2022-05-09 14:03:27,36.8123383,-121.7819067,1.6,29.36,294.121,-26.8,12.0,-11.7,0.0,132.0,132.0,137.0,0.0,100.0,0.08
2,2022-05-09 14:03:27,36.8123383,-121.7819067,1.9,7.92,26.241,3.5,7.1,0.8,0.0,130.0,129.0,137.0,0.0,100.0,-0.04
2,2022-05-09 14:03:27,36.8123383,-121.7819067,2.2,12.08,53.415,9.7,7.2,-0.3,0.0,131.0,128.0,157.0,0.0,100.0,-0.07
2,2022-05-09 14:03:27,36.8123383,-121.7819067,2.5,6.91,266.682,-6.9,-0.4,-2.5,0.0,153.0,131.0,186.0,0.0,100.0,0.03
2,2022-05-09 14:03:27,36.8123383,-121.7819067,2.8,13.08,113.429,nan,nan,nan,0.0,216.0,137.0,221.0,0.0,100.0,2147483647.0
2,2022-05-09 14:03:27,36.8123383,-121.7819067,3.1,6.04,12.426,nan,nan,nan,0.0,219.0,166.0,221.0,0.0,100.0,2147483647.0
2,2022-05-09 14:03:27,36.8123383,-121.7819067,3.4,11.34,80.870,nan,nan,nan,0.0,217.0,206.0,196.0,0.0,100.0,2147483647.0
2,2022-05-09 14:03:27,36.8123383,-121.7819067,3.7,36.06,56.310,nan,nan,nan,0.0,200.0,218.0,72.0,0.0,100.0,2147483647.0
2,2022-05-09 14:03:27,36.8123383,-121.7819067,4.0,80.17,159.712,nan,nan,nan,0.0,111.0,108.0,105.0,0.0,100.0,2147483647.0
2,2022-05-09 14:03:27,36.8123383,-121.7819067,4.3,13.09,18.712,nan,nan,nan,0.0,106.0,94.0,113.0,0.0,100.0,2147483647.0
2,2022-05-09 14:03:27,36.8123383,-121.7819067,4.6,12.86,185.356,nan,nan,nan,0.0,115.0,93.0,104.0,0.0,100.0,2147483647.0
2,2022-05-09 14:03:27,36.8123383,-121.7819067,4.9,22.18,154.359,nan,nan,nan,0.0,107.0,83.0,95.0,0.0,100.0,2147483647.0
2,2022-05-09 14:03:27,36.8123383,-121.7819067,5.2,26.64,192.575,nan,nan,nan,0.0,96.0,71.0,86.0,0.0,100.0,2147483647.0
2,2022-05-09 14:03:27,36.8123383,-121.7819067,5.5,17.36,123.965,nan,nan,nan,0.0,83.0,63.0,81.0,0.0,100.0,2147483647.0
2,2022-05-09 14:03:27,36.8123383,-121.7819067,5.8,15.97,102.295,nan,nan,nan,0.0,83.0,56.0,81.0,0.0,100.0,2147483647.0
2,2022-05-09 14:03:27,36.8123383,-121.7819067,6.1,12.65,258.601,nan,nan,nan,0.0,82.0,51.0,89.0,0.0,100.0,2147483647.0
2,2022-05-09 14:03:27,36.8123383,-121.7819067,6.4,23.48,217.212,nan,nan,nan,0.0,84.0,55.0,85.0,0.0,100.0,2147483647.0
