profile,date_time,latitude,longitude,depth,1,water_dir,V_x,V_y,V_z,6,7,8,9,10,11,flag
1,2022-05-09 11:36:52,36.8124433,-121.7817783,0.7,28.68,282.485,-28.0,6.2,-4.4,0.0,138.0,144.0,150.0,0.0,100.0,0.1
1,2022-05-09 11:36:52,36.8124433,-121.7817783,1.0,40.96,263.552,-40.7,-4.6,-2.0,0.0,145.0,149.0,147.0,0.0,100.0,0.21
1,2022-05-09 11:36:52,36.8124433,-121.7817783,1.3,3.75,43.919,2.6,2.7,-6.9,0.0,138.0,137.0,141.0,0.0,100.0,-0.02
1,2022-05-09 11:36:52,36.8124433,-121.7817783,1.6,14.79,293.097,-13.6,5.8,-3.4,0.0,131.0,132.0,157.0,0.0,100.0,0.04
1,2022-05-09 11:36:52,36.8124433,-121.7817783,1.9,34.96,317.318,-23.7,25.7,0.6,0.0,150.0,141.0,197.0,0.0,100.0,-0.01
1,2022-05-09 11:36:52,36.8124433,-121.7817783,2.2,37.94,304.151,nan,nan,nan,0.0,189.0,186.0,218.0,0.0,100.0,2147483647.0
1,2022-05-09 11:36:52,36.8124433,-121.7817783,2.5,25.43,290.002,nan,nan,nan,0.0,215.0,213.0,220.0,0.0,100.0,2147483647.0
1,2022-05-09 11:36:52,36.8124433,-121.7817783,2.8,28.45,275.851,nan,nan,nan,0.0,216.0,219.0,211.0,0.0,100.0,2147483647.0
1,2022-05-09 11:36:52,36.8124433,-121.7817783,3.1,32.24,293.782,nan,nan,nan,0.0,207.0,206.0,153.0,0.0,100.0,2147483647.0
1,2022-05-09 11:36:52,36.8124433,-121.7817783,3.4,42.31,318.929,nan,nan,nan,0.0,150.0,176.0,95.0,0.0,100.0,2147483647.0
1,2022-05-09 11:36:52,36.8124433,-121.7817783,3.7,35.21,242.052,nan,nan,nan,0.0,110.0,101.0,126.0,0.0,100.0,2147483647.0
1,2022-05-09 11:36:52,36.8124433,-121.7817783,4.0,19.69,275.537,nan,nan,nan,0.0,124.0,119.0,121.0,0.0,100.0,2147483647.0
1,2022-05-09 11:36:52,36.8124433,-121.7817783,4.3,34.62,333.953,nan,nan,nan,0.0,119.0,117.0,109.0,0.0,100.0,2147483647.0
1,2022-05-09 11:36:52,36.8124433,-121.7817783,4.6,9.20,287.057,nan,nan,nan,0.0,112.0,106.0,102.0,0.0,100.0,2147483647.0
1,2022-05-09 11:36:52,36.8124433,-121.7817783,4.9,30.68,263.825,nan,nan,nan,0.0,104.0,103.0,101.0,0.0,100.0,2147483647.0
1,2022-05-09 11:36:52,36.8124433,-121.7817783,5.2,15.43,285.027,nan,nan,nan,0.0,103.0,101.0,98.0,0.0,100.0,2147483647.0
1,2022-05-09 11:36:52,36.8124433,-121.7817783,5.5,43.49,254.941,nan,nan,nan,0.0,105.0,101.0,86.0,0.0,100.0,2147483647.0
1,2022-05-09 11:36:52,36.8124433,-121.7817783,5.8,17.12,247.329,nan,nan,nan,0.0,100.0,102.0,80.0,0.0,100.0,2147483647.0
1,2022-05-09 11:36:52,36.8124433,-121.7817783,6.1,20.54,263.290,nan,nan,nan,0.0,94.0,94.0,75.0,0.0,100.0,2147483647.0
1,2022-05-09 11:36:52,36.8124433,-121.7817783,6.4,29.83,301.985,nan,nan,nan,0.0,89.0,87.0,71.0,0.0,100.0,2147483647.0
1,2022-05-09 11:36:52,36.8124433,-121.7817783,6.7,32.80,248.912,nan,nan,nan,0.0,78.0,78.0,64.0,0.0,100.0,2147483647.0
1,2022-05-09 11:36:52,36.8124433,-121.7817783,7.0,24.81,221.077,nan,nan,nan,0.0,69.0,69.0,58.0,0.0,100.0,2147483647.0
2,2022-05-09 11:36:58,36.8124283,-121.7817700,0.7,31.25,107.507,29.8,-9.4,0.6,0.0,147.0,152.0,156.0,0.0,100.0,-0.12
2,2022-05-09 11:36:58,36.8124283,-121.7817700,1.0,36.21,104.880,35.0,-9.3,0.1,0.0,147.0,146.0,145.0,0.0,100.0,-0.12
2,2022-05-09 11:36:58,36.8124283,-121.7817700,1.3,49.92,158.987,17.9,-46.6,-1.0,0.0,142.0,137.0,142.0,0.0,100.0,-0.35
2,2022-05-09 11:36:58,36.8124283,-121.7817700,1.6,21.53,114.422,19.6,-8.9,3.2,0.0,135.0,133.0,140.0,0.0,100.0,-0.09
2,2022-05-09 11:36:58,36.8124283,-121.7817700,1.9,30.96,115.241,28.0,-13.2,8.2,0.0,133.0,132.0,175.0,0.0,100.0,-0.14
2,2022-05-09 11:36:58,36.8124283,-121.7817700,2.2,23.48,142.788,14.2,-18.7,4.6,0.0,150.0,150.0,211.0,0.0,100.0,-0.15
2,2022-05-09 11:36:58,36.8124283,-121.7817700,2.5,27.64,92.904,nan,nan,nan,0.0,193.0,160.0,219.0,0.0,100.0,2147483647.0
