profile,date_time,latitude,longitude,depth,1,water_dir,V_x,V_y,V_z,6,7,8,9,10,11,flag
1,2022-05-02 14:46:03,36.811086700000004,-121.7808917,0.7,19.00,214.276,-10.7,-15.7,2.7,0.0,157.0,153.0,143.0,0.0,100.0,0.12
1,2022-05-02 14:46:03,36.811086700000004,-121.7808917,1.0,10.15,296.313,-9.1,4.5,-4.8,0.0,141.0,152.0,139.0,0.0,100.0,-0.02
1,2022-05-02 14:46:03,36.811086700000004,-121.7808917,1.3,25.62,222.785,-17.4,-18.8,1.3,0.0,129.0,139.0,139.0,0.0,100.0,0.15
1,2022-05-02 14:46:03,36.811086700000004,-121.7808917,1.6,22.42,212.060,-11.9,-19.0,2.5,0.0,130.0,130.0,133.0,0.0,100.0,0.14
1,2022-05-02 14:46:03,36.811086700000004,-121.7808917,1.9,23.60,201.892,-8.8,-21.9,9.3,0.0,127.0,123.0,130.0,0.0,100.0,0.16
1,2022-05-02 14:46:03,36.811086700000004,-121.7808917,2.2,36.78,250.629,-34.7,-12.2,-2.6,0.0,124.0,121.0,125.0,0.0,100.0,0.13
1,2022-05-02 14:46:03,36.811086700000004,-121.7808917,2.5,21.83,273.151,-21.8,1.2,0.0,0.0,120.0,117.0,122.0,0.0,100.0,0.02
1,2022-05-02 14:46:03,36.811086700000004,-121.7808917,2.8,20.38,290.391,nan,nan,nan,0.0,132.0,126.0,132.0,0.0,100.0,2147483647.0
1,2022-05-02 14:46:03,36.811086700000004,-121.7808917,3.1,10.22,293.051,nan,nan,nan,0.0,217.0,190.0,198.0,0.0,100.0,2147483647.0
1,2022-05-02 14:46:03,36.811086700000004,-121.7808917,3.4,12.35,261.148,nan,nan,nan,0.0,207.0,225.0,223.0,0.0,100.0,2147483647.0
1,2022-05-02 14:46:03,36.811086700000004,-121.7808917,3.7,10.37,186.645,nan,nan,nan,0.0,99.0,168.0,130.0,0.0,100.0,2147483647.0
1,2022-05-02 14:46:03,36.811086700000004,-121.7808917,4.0,46.83,4.286,nan,nan,nan,0.0,83.0,54.0,59.0,0.0,100.0,2147483647.0
1,2022-05-02 14:46:03,36.811086700000004,-121.7808917,4.3,14.23,197.162,nan,nan,nan,0.0,100.0,67.0,69.0,0.0,100.0,2147483647.0
1,2022-05-02 14:46:03,36.811086700000004,-121.7808917,4.6,30.85,229.338,nan,nan,nan,0.0,81.0,57.0,65.0,0.0,100.0,2147483647.0
1,2022-05-02 14:46:03,36.811086700000004,-121.7808917,4.9,7.80,270.735,nan,nan,nan,0.0,65.0,51.0,63.0,0.0,100.0,2147483647.0
1,2022-05-02 14:46:03,36.811086700000004,-121.7808917,5.2,6.24,282.031,nan,nan,nan,0.0,55.0,44.0,61.0,0.0,100.0,2147483647.0
1,2022-05-02 14:46:03,36.811086700000004,-121.7808917,5.5,21.31,178.386,nan,nan,nan,0.0,47.0,39.0,57.0,0.0,100.0,2147483647.0
1,2022-05-02 14:46:03,36.811086700000004,-121.7808917,5.8,20.21,19.959,nan,nan,nan,0.0,44.0,39.0,61.0,0.0,100.0,2147483647.0
1,2022-05-02 14:46:03,36.811086700000004,-121.7808917,6.1,41.96,351.503,nan,nan,nan,0.0,47.0,46.0,69.0,0.0,100.0,2147483647.0
1,2022-05-02 14:46:03,36.811086700000004,-121.7808917,6.4,21.82,162.395,nan,nan,nan,0.0,96.0,72.0,89.0,0.0,100.0,2147483647.0
1,2022-05-02 14:46:03,36.811086700000004,-121.7808917,6.7,17.15,193.145,nan,nan,nan,0.0,102.0,108.0,99.0,0.0,100.0,2147483647.0
1,2022-05-02 14:46:03,36.811086700000004,-121.7808917,7.0,20.89,56.919,nan,nan,nan,0.0,84.0,113.0,96.0,0.0,100.0,2147483647.0
1,2022-05-02 14:46:03,36.811086700000004,-121.7808917,7.3,27.96,51.244,nan,nan,nan,0.0,64.0,91.0,75.0,0.0,100.0,2147483647.0
2,2022-05-02 14:46:08,36.8110917,-121.7809167,0.7,8.10,212.905,-4.4,-6.8,-4.4,0.0,102.0,140.0,143.0,0.0,100.0,0.03
2,2022-05-02 14:46:08,36.8110917,-121.7809167,1.0,21.67,246.038,-19.8,-8.8,1.1,0.0,132.0,138.0,125.0,0.0,100.0,0.05
2,2022-05-02 14:46:08,36.8110917,-121.7809167,1.3,27.45,288.039,-26.1,8.5,0.8,0.0,133.0,136.0,136.0,0.0,100.0,-0.0
2,2022-05-02 14:46:08,36.8110917,-121.7809167,1.6,12.39,241.574,-10.9,-5.9,-6.5,0.0,126.0,133.0,134.0,0.0,100.0,0.03
2,2022-05-02 14:46:08,36.8110917,-121.7809167,1.9,10.21,194.172,-2.5,-9.9,-1.9,0.0,122.0,127.0,127.0,0.0,100.0,0.04
2,2022-05-02 14:46:08,36.8110917,-121.7809167,2.2,30.10,228.366,-22.5,-20.0,6.4,0.0,120.0,121.0,123.0,0.0,100.0,0.1
2,2022-05-02 14:46:08,36.8110917,-121.7809167,2.5,24.89,299.345,-21.7,12.2,-5.4,0.0,116.0,115.0,120.0,0.0,100.0,-0.02
2,2022-05-02 14:46:08,36.8110917,-121.7809167,2.8,40.63,337.727,nan,nan,nan,0.0,132.0,111.0,135.0,0.0,100.0,2147483647.0
2,2022-05-02 14:46:08,36.8110917,-121.7809167,3.1,46.52,193.170,nan,nan,nan,0.0,209.0,158.0,204.0,0.0,100.0,2147483647.0
2,2022-05-02 14:46:08,36.8110917,-121.7809167,3.4,8.47,337.068,nan,nan,nan,0.0,217.0,218.0,227.0,0.0,100.0,2147483647.0
2,2022-05-02 14:46:08,36.8110917,-121.7809167,3.7,27.08,39.155,nan,nan,nan,0.0,103.0,205.0,111.0,0.0,100.0,2147483647.0
2,2022-05-02 14:46:08,36.8110917,-121.7809167,4.0,28.11,173.052,nan,nan,nan,0.0,83.0,78.0,71.0,0.0,100.0,2147483647.0
2,2022-05-02 14:46:08,36.8110917,-121.7809167,4.3,7.01,317.891,nan,nan,nan,0.0,95.0,81.0,85.0,0.0,100.0,2147483647.0
2,2022-05-02 14:46:08,36.8110917,-121.7809167,4.6,33.45,299.554,nan,nan,nan,0.0,81.0,85.0,80.0,0.0,100.0,2147483647.0
2,2022-05-02 14:46:08,36.8110917,-121.7809167,4.9,5.69,288.435,nan,nan,nan,0.0,74.0,75.0,70.0,0.0,100.0,2147483647.0
2,2022-05-02 14:46:08,36.8110917,-121.7809167,5.2,4.61,240.101,nan,nan,nan,0.0,71.0,65.0,66.0,0.0,100.0,2147483647.0
2,2022-05-02 14:46:08,36.8110917,-121.7809167,5.5,11.40,181.507,nan,nan,nan,0.0,68.0,62.0,66.0,0.0,100.0,2147483647.0
2,2022-05-02 14:46:08,36.8110917,-121.7809167,5.8,11.26,260.287,nan,nan,nan,0.0,68.0,56.0,78.0,0.0,100.0,2147483647.0
2,2022-05-02 14:46:08,36.8110917,-121.7809167,6.1,2.40,0.000,nan,nan,nan,0.0,74.0,51.0,88.0,0.0,100.0,2147483647.0
2,2022-05-02 14:46:08,36.8110917,-121.7809167,6.4,29.97,332.152,nan,nan,nan,0.0,96.0,54.0,99.0,0.0,100.0,2147483647.0
2,2022-05-02 14:46:08,36.8110917,-121.7809167,6.7,6.35,61.821,nan,nan,nan,0.0,110.0,88.0,102.0,0.0,100.0,2147483647.0
2,2022-05-02 14:46:08,36.8110917,-121.7809167,7.0,8.05,104.381,nan,nan,nan,0.0,96.0,109.0,92.0,0.0,100.0,2147483647.0
2,2022-05-02 14:46:08,36.8110917,-121.7809167,7.3,16.16,211.329,nan,nan,nan,0.0,78.0,106.0,77.0,0.0,100.0,2147483647.0
3,2022-05-02 14:46:13,36.8110917,-121.7809150,0.7,12.97,260.683,-12.8,-2.1,6.9,0.0,122.0,127.0,129.0,0.0,100.0,-0.01
3,2022-05-02 14:46:13,36.8110917,-121.7809150,1.0,28.99,345.005,-7.5,28.0,1.0,0.0,100.0,122.0,108.0,0.0,100.0,0.03
3,2022-05-02 14:46:13,36.8110917,-121.7809150,1.3,9.39,207.929,-4.4,-8.3,1.7,0.0,126.0,129.0,128.0,0.0,100.0,-0.01
3,2022-05-02 14:46:13,36.8110917,-121.7809150,1.6,29.33,308.355,-23.0,18.2,0.9,0.0,124.0,127.0,132.0,0.0,100.0,0.01
3,2022-05-02 14:46:13,36.8110917,-121.7809150,1.9,26.31,278.746,-26.0,4.0,4.1,0.0,122.0,123.0,130.0,0.0,100.0,-0.0
