profile,date_time,latitude,longitude,depth,1,water_dir,V_x,V_y,V_z,6,7,8,9,10,11,flag
1,2022-04-25 11:39:12,36.811198299999994,-121.7816717,1.0,69.28,295.936,-62.3,30.3,-0.7,0.0,170.0,171.0,170.0,0.0,100.0,0.77
1,2022-04-25 11:39:12,36.811198299999994,-121.7816717,1.6,58.76,288.867,-55.6,19.0,-0.8,0.0,157.0,160.0,161.0,0.0,100.0,0.6
1,2022-04-25 11:39:12,36.811198299999994,-121.7816717,2.2,53.15,309.350,-41.1,33.7,3.1,0.0,152.0,152.0,155.0,0.0,100.0,0.67
1,2022-04-25 11:39:12,36.811198299999994,-121.7816717,2.8,44.48,315.091,nan,nan,nan,0.0,152.0,147.0,184.0,0.0,100.0,2147483647.0
1,2022-04-25 11:39:12,36.811198299999994,-121.7816717,3.4,2.97,340.346,nan,nan,nan,0.0,219.0,204.0,209.0,0.0,100.0,2147483647.0
1,2022-04-25 11:39:12,36.811198299999994,-121.7816717,4.0,8.99,235.426,nan,nan,nan,0.0,100.0,157.0,71.0,0.0,100.0,2147483647.0
1,2022-04-25 11:39:12,36.811198299999994,-121.7816717,4.6,16.07,121.514,nan,nan,nan,0.0,64.0,80.0,73.0,0.0,100.0,2147483647.0
1,2022-04-25 11:39:12,36.811198299999994,-121.7816717,5.2,21.15,193.116,nan,nan,nan,0.0,55.0,71.0,59.0,0.0,100.0,2147483647.0
1,2022-04-25 11:39:12,36.811198299999994,-121.7816717,5.8,25.81,314.529,nan,nan,nan,0.0,49.0,59.0,80.0,0.0,100.0,2147483647.0
1,2022-04-25 11:39:12,36.811198299999994,-121.7816717,6.4,18.99,221.158,nan,nan,nan,0.0,89.0,63.0,116.0,0.0,100.0,2147483647.0
1,2022-04-25 11:39:12,36.811198299999994,-121.7816717,7.0,9.84,198.988,nan,nan,nan,0.0,110.0,118.0,89.0,0.0,100.0,2147483647.0
1,2022-04-25 11:39:12,36.811198299999994,-121.7816717,7.6,4.41,193.092,nan,nan,nan,0.0,70.0,96.0,59.0,0.0,100.0,2147483647.0
1,2022-04-25 11:39:12,36.811198299999994,-121.7816717,8.2,22.23,197.538,nan,nan,nan,0.0,51.0,64.0,46.0,0.0,100.0,2147483647.0
1,2022-04-25 11:39:12,36.811198299999994,-121.7816717,8.8,13.95,284.534,nan,nan,nan,0.0,41.0,50.0,42.0,0.0,100.0,2147483647.0
