profile,date_time,latitude,longitude,depth,1,water_dir,V_x,V_y,V_z,6,7,8,9,10,11,flag
1,2022-05-02 15:15:27,36.8098533,-121.7840983,0.9,211.94,328.860,-109.6,181.4,-58.7,0.0,164.0,208.0,190.0,0.0,100.0,2147483647.0
1,2022-05-02 15:15:27,36.8098533,-121.7840983,1.4,220.43,324.341,nan,nan,nan,0.0,181.0,217.0,207.0,0.0,100.0,2147483647.0
1,2022-05-02 15:15:27,36.8098533,-121.7840983,1.9,235.71,329.791,nan,nan,nan,0.0,208.0,170.0,199.0,0.0,100.0,2147483647.0
1,2022-05-02 15:15:27,36.8098533,-121.7840983,2.4,246.52,327.928,nan,nan,nan,0.0,118.0,134.0,115.0,0.0,100.0,2147483647.0
1,2022-05-02 15:15:27,36.8098533,-121.7840983,2.9,229.72,325.625,nan,nan,nan,0.0,122.0,140.0,131.0,0.0,100.0,2147483647.0
1,2022-05-02 15:15:27,36.8098533,-121.7840983,3.4,231.36,321.000,nan,nan,nan,0.0,108.0,120.0,112.0,0.0,100.0,2147483647.0
1,2022-05-02 15:15:27,36.8098533,-121.7840983,3.9,234.00,326.486,nan,nan,nan,0.0,105.0,110.0,105.0,0.0,100.0,2147483647.0
1,2022-05-02 15:15:27,36.8098533,-121.7840983,4.4,222.56,325.767,nan,nan,nan,0.0,90.0,101.0,92.0,0.0,100.0,2147483647.0
1,2022-05-02 15:15:27,36.8098533,-121.7840983,4.9,231.79,325.707,nan,nan,nan,0.0,72.0,92.0,81.0,0.0,100.0,2147483647.0
1,2022-05-02 15:15:27,36.8098533,-121.7840983,5.4,222.05,329.589,nan,nan,nan,0.0,62.0,85.0,71.0,0.0,100.0,2147483647.0
1,2022-05-02 15:15:27,36.8098533,-121.7840983,5.9,235.30,322.911,nan,nan,nan,0.0,59.0,77.0,64.0,0.0,100.0,2147483647.0
1,2022-05-02 15:15:27,36.8098533,-121.7840983,6.4,222.80,326.831,nan,nan,nan,0.0,52.0,70.0,58.0,0.0,100.0,2147483647.0
1,2022-05-02 15:15:27,36.8098533,-121.7840983,6.9,209.83,325.151,nan,nan,nan,0.0,47.0,63.0,53.0,0.0,100.0,2147483647.0
1,2022-05-02 15:15:27,36.8098533,-121.7840983,7.4,216.05,328.900,nan,nan,nan,0.0,41.0,56.0,51.0,0.0,100.0,2147483647.0
1,2022-05-02 15:15:27,36.8098533,-121.7840983,7.9,210.77,326.966,nan,nan,nan,0.0,35.0,50.0,46.0,0.0,100.0,2147483647.0
1,2022-05-02 15:15:27,36.8098533,-121.7840983,8.4,225.98,335.113,nan,nan,nan,0.0,33.0,45.0,40.0,0.0,100.0,2147483647.0
1,2022-05-02 15:15:27,36.8098533,-121.7840983,8.9,217.65,331.186,nan,nan,nan,0.0,31.0,44.0,38.0,0.0,100.0,2147483647.0
1,2022-05-02 15:15:27,36.8098533,-121.7840983,9.4,200.80,332.184,nan,nan,nan,0.0,30.0,38.0,36.0,0.0,100.0,2147483647.0
1,2022-05-02 15:15:27,36.8098533,-121.7840983,9.9,190.58,342.440,nan,nan,nan,0.0,29.0,37.0,35.0,0.0,100.0,2147483647.0
1,2022-05-02 15:15:27,36.8098533,-121.7840983,10.4,177.64,29.177,nan,nan,nan,0.0,28.0,36.0,32.0,0.0,100.0,2147483647.0
1,2022-05-02 15:15:27,36.8098533,-121.7840983,10.9,176.18,14.060,nan,nan,nan,0.0,28.0,32.0,33.0,0.0,100.0,2147483647.0
