profile,date_time,latitude,longitude,depth,1,water_dir,V_x,V_y,V_z,6,7,8,9,10,11,flag
1,2022-05-09 11:44:52,36.811115,-121.7808583,0.7,10.26,102.953,10.0,-2.3,-1.7,0.0,156.0,162.0,158.0,0.0,100.0,-0.02
1,2022-05-09 11:44:52,36.811115,-121.7808583,1.0,11.46,313.586,-8.3,7.9,-1.0,0.0,154.0,161.0,150.0,0.0,100.0,0.04
1,2022-05-09 11:44:52,36.811115,-121.7808583,1.3,10.02,126.069,8.1,-5.9,5.6,0.0,144.0,142.0,147.0,0.0,100.0,-0.03
1,2022-05-09 11:44:52,36.811115,-121.7808583,1.6,5.95,160.346,2.0,-5.6,1.1,0.0,142.0,143.0,143.0,0.0,100.0,-0.03
1,2022-05-09 11:44:52,36.811115,-121.7808583,1.9,8.39,68.325,7.8,3.1,0.9,0.0,139.0,140.0,138.0,0.0,100.0,0.01
1,2022-05-09 11:44:52,36.811115,-121.7808583,2.2,6.10,100.389,nan,nan,nan,0.0,196.0,174.0,199.0,0.0,100.0,2147483647.0
1,2022-05-09 11:44:52,36.811115,-121.7808583,2.5,1.80,273.180,nan,nan,nan,0.0,228.0,227.0,228.0,0.0,100.0,2147483647.0
1,2022-05-09 11:44:52,36.811115,-121.7808583,2.8,14.89,327.057,nan,nan,nan,0.0,122.0,167.0,121.0,0.0,100.0,2147483647.0
1,2022-05-09 11:44:52,36.811115,-121.7808583,3.1,40.52,192.253,nan,nan,nan,0.0,53.0,48.0,74.0,0.0,100.0,2147483647.0
1,2022-05-09 11:44:52,36.811115,-121.7808583,3.4,5.74,221.468,nan,nan,nan,0.0,76.0,70.0,80.0,0.0,100.0,2147483647.0
1,2022-05-09 11:44:52,36.811115,-121.7808583,3.7,29.01,111.435,nan,nan,nan,0.0,61.0,71.0,63.0,0.0,100.0,2147483647.0
1,2022-05-09 11:44:52,36.811115,-121.7808583,4.0,10.52,330.998,nan,nan,nan,0.0,58.0,72.0,55.0,0.0,100.0,2147483647.0
1,2022-05-09 11:44:52,36.811115,-121.7808583,4.3,21.05,209.610,nan,nan,nan,0.0,52.0,67.0,60.0,0.0,100.0,2147483647.0
