profile,date_time,latitude,longitude,depth,1,water_dir,V_x,V_y,V_z,6,7,8,9,10,11,flag
1,2022-05-02 14:38:29,36.812405,-121.7817533,0.7,18.26,35.866,10.7,14.8,-1.4,0.0,169.0,153.0,151.0,0.0,100.0,-0.04
1,2022-05-02 14:38:29,36.812405,-121.7817533,1.0,28.66,142.370,17.5,-22.7,-6.2,0.0,152.0,154.0,151.0,0.0,100.0,-0.07
1,2022-05-02 14:38:29,36.812405,-121.7817533,1.3,9.86,239.534,-8.5,-5.0,-4.6,0.0,142.0,141.0,146.0,0.0,100.0,0.03
1,2022-05-02 14:38:29,36.812405,-121.7817533,1.6,14.00,89.591,14.0,0.1,-2.0,0.0,140.0,136.0,139.0,0.0,100.0,-0.05
1,2022-05-02 14:38:29,36.812405,-121.7817533,1.9,25.43,92.930,25.4,-1.3,-2.2,0.0,137.0,128.0,129.0,0.0,100.0,-0.1
1,2022-05-02 14:38:29,36.812405,-121.7817533,2.2,3.68,202.380,-1.4,-3.4,-4.6,0.0,127.0,123.0,127.0,0.0,100.0,0.01
1,2022-05-02 14:38:29,36.812405,-121.7817533,2.5,16.58,159.161,5.9,-15.5,0.5,0.0,123.0,123.0,122.0,0.0,100.0,-0.02
1,2022-05-02 14:38:29,36.812405,-121.7817533,2.8,50.75,108.613,48.1,-16.2,4.2,0.0,120.0,114.0,117.0,0.0,100.0,-0.19
1,2022-05-02 14:38:29,36.812405,-121.7817533,3.1,35.22,123.419,29.4,-19.4,10.6,0.0,118.0,118.0,141.0,0.0,100.0,-0.11
1,2022-05-02 14:38:29,36.812405,-121.7817533,3.4,18.18,190.136,nan,nan,nan,0.0,133.0,153.0,199.0,0.0,100.0,2147483647.0
1,2022-05-02 14:38:29,36.812405,-121.7817533,3.7,22.19,213.046,nan,nan,nan,0.0,162.0,174.0,222.0,0.0,100.0,2147483647.0
1,2022-05-02 14:38:29,36.812405,-121.7817533,4.0,7.24,11.155,nan,nan,nan,0.0,217.0,195.0,208.0,0.0,100.0,2147483647.0
1,2022-05-02 14:38:29,36.812405,-121.7817533,4.3,15.05,85.426,nan,nan,nan,0.0,222.0,200.0,153.0,0.0,100.0,2147483647.0
1,2022-05-02 14:38:29,36.812405,-121.7817533,4.6,13.94,94.525,nan,nan,nan,0.0,154.0,180.0,100.0,0.0,100.0,2147483647.0
1,2022-05-02 14:38:29,36.812405,-121.7817533,4.9,13.57,18.034,nan,nan,nan,0.0,72.0,122.0,122.0,0.0,100.0,2147483647.0
1,2022-05-02 14:38:29,36.812405,-121.7817533,5.2,16.26,142.496,nan,nan,nan,0.0,103.0,126.0,113.0,0.0,100.0,2147483647.0
1,2022-05-02 14:38:29,36.812405,-121.7817533,5.5,17.49,283.559,nan,nan,nan,0.0,86.0,112.0,101.0,0.0,100.0,2147483647.0
1,2022-05-02 14:38:29,36.812405,-121.7817533,5.8,20.11,325.125,nan,nan,nan,0.0,71.0,99.0,93.0,0.0,100.0,2147483647.0
1,2022-05-02 14:38:29,36.812405,-121.7817533,6.1,16.42,112.190,nan,nan,nan,0.0,61.0,85.0,82.0,0.0,100.0,2147483647.0
1,2022-05-02 14:38:29,36.812405,-121.7817533,6.4,10.71,304.729,nan,nan,nan,0.0,54.0,70.0,70.0,0.0,100.0,2147483647.0
1,2022-05-02 14:38:29,36.812405,-121.7817533,6.7,40.98,107.904,nan,nan,nan,0.0,47.0,61.0,60.0,0.0,100.0,2147483647.0
1,2022-05-02 14:38:29,36.812405,-121.7817533,7.0,60.25,83.807,nan,nan,nan,0.0,44.0,55.0,65.0,0.0,100.0,2147483647.0
1,2022-05-02 14:38:29,36.812405,-121.7817533,7.3,22.90,264.738,nan,nan,nan,0.0,43.0,53.0,77.0,0.0,100.0,2147483647.0
2,2022-05-02 14:38:34,36.81239,-121.7817483,0.7,36.73,94.841,36.6,-3.1,3.0,0.0,155.0,159.0,153.0,0.0,100.0,-0.14
2,2022-05-02 14:38:34,36.81239,-121.7817483,1.0,47.76,100.863,46.9,-9.0,0.9,0.0,151.0,145.0,154.0,0.0,100.0,-0.21
2,2022-05-02 14:38:34,36.81239,-121.7817483,1.3,30.74,145.069,17.6,-25.2,5.7,0.0,139.0,141.0,146.0,0.0,100.0,-0.2
2,2022-05-02 14:38:34,36.81239,-121.7817483,1.6,44.38,129.789,34.1,-28.4,9.2,0.0,133.0,133.0,136.0,0.0,100.0,-0.27
2,2022-05-02 14:38:34,36.81239,-121.7817483,1.9,52.41,136.160,36.3,-37.8,13.7,0.0,128.0,126.0,130.0,0.0,100.0,-0.33
2,2022-05-02 14:38:34,36.81239,-121.7817483,2.2,40.55,96.371,40.3,-4.5,6.2,0.0,121.0,124.0,127.0,0.0,100.0,-0.16
