profile,date_time,latitude,longitude,depth,1,water_dir,V_x,V_y,V_z,6,7,8,9,10,11,flag
1,2022-05-02 15:10:37,36.8107033,-121.7844867,0.9,22.82,338.944,-8.2,21.3,-1.3,0.0,139.0,137.0,144.0,0.0,100.0,0.04
1,2022-05-02 15:10:37,36.8107033,-121.7844867,1.4,2.64,155.376,1.1,-2.4,-3.8,0.0,133.0,134.0,135.0,0.0,100.0,-0.01
1,2022-05-02 15:10:37,36.8107033,-121.7844867,1.9,15.34,296.732,-13.7,6.9,-1.5,0.0,127.0,127.0,129.0,0.0,100.0,0.05
1,2022-05-02 15:10:37,36.8107033,-121.7844867,2.4,6.94,221.496,-4.6,-5.2,-6.4,0.0,122.0,122.0,123.0,0.0,100.0,0.01
1,2022-05-02 15:10:37,36.8107033,-121.7844867,2.9,1.36,72.897,1.3,0.4,-3.1,0.0,120.0,120.0,118.0,0.0,100.0,-0.0
1,2022-05-02 15:10:37,36.8107033,-121.7844867,3.4,9.76,134.170,7.0,-6.8,-5.1,0.0,115.0,116.0,113.0,0.0,100.0,-0.03
1,2022-05-02 15:10:37,36.8107033,-121.7844867,3.9,4.71,162.719,1.4,-4.5,-6.6,0.0,109.0,114.0,110.0,0.0,100.0,-0.01
1,2022-05-02 15:10:37,36.8107033,-121.7844867,4.4,11.60,89.012,11.6,0.2,-3.3,0.0,106.0,106.0,108.0,0.0,100.0,-0.04
1,2022-05-02 15:10:37,36.8107033,-121.7844867,4.9,6.57,146.793,nan,nan,nan,0.0,103.0,102.0,158.0,0.0,100.0,2147483647.0
1,2022-05-02 15:10:37,36.8107033,-121.7844867,5.4,4.60,2.490,nan,nan,nan,0.0,106.0,99.0,195.0,0.0,100.0,2147483647.0
1,2022-05-02 15:10:37,36.8107033,-121.7844867,5.9,6.10,0.000,nan,nan,nan,0.0,164.0,96.0,193.0,0.0,100.0,2147483647.0
1,2022-05-02 15:10:37,36.8107033,-121.7844867,6.4,6.17,114.905,nan,nan,nan,0.0,199.0,88.0,62.0,0.0,100.0,2147483647.0
1,2022-05-02 15:10:37,36.8107033,-121.7844867,6.9,10.40,1.652,nan,nan,nan,0.0,135.0,84.0,50.0,0.0,100.0,2147483647.0
1,2022-05-02 15:10:37,36.8107033,-121.7844867,7.4,15.23,195.222,nan,nan,nan,0.0,79.0,80.0,41.0,0.0,100.0,2147483647.0
1,2022-05-02 15:10:37,36.8107033,-121.7844867,7.9,22.80,179.497,nan,nan,nan,0.0,45.0,76.0,34.0,0.0,100.0,2147483647.0
1,2022-05-02 15:10:37,36.8107033,-121.7844867,8.4,120.39,201.386,nan,nan,nan,0.0,36.0,78.0,31.0,0.0,100.0,2147483647.0
1,2022-05-02 15:10:37,36.8107033,-121.7844867,8.9,143.44,191.420,nan,nan,nan,0.0,31.0,84.0,29.0,0.0,100.0,2147483647.0
1,2022-05-02 15:10:37,36.8107033,-121.7844867,9.4,160.71,169.459,nan,nan,nan,0.0,29.0,125.0,30.0,0.0,100.0,2147483647.0
1,2022-05-02 15:10:37,36.8107033,-121.7844867,9.9,184.23,152.559,nan,nan,nan,0.0,29.0,158.0,30.0,0.0,100.0,2147483647.0
1,2022-05-02 15:10:37,36.8107033,-121.7844867,10.4,145.57,125.437,nan,nan,nan,0.0,28.0,166.0,33.0,0.0,100.0,2147483647.0
1,2022-05-02 15:10:37,36.8107033,-121.7844867,10.9,147.34,107.906,nan,nan,nan,0.0,29.0,115.0,46.0,0.0,100.0,2147483647.0
1,2022-05-02 15:10:37,36.8107033,-121.7844867,11.4,115.21,90.597,nan,nan,nan,0.0,30.0,65.0,53.0,0.0,100.0,2147483647.0
1,2022-05-02 15:10:37,36.8107033,-121.7844867,11.9,33.11,91.038,nan,nan,nan,0.0,42.0,44.0,52.0,0.0,100.0,2147483647.0
1,2022-05-02 15:10:37,36.8107033,-121.7844867,12.4,28.53,220.166,nan,nan,nan,0.0,53.0,33.0,37.0,0.0,100.0,2147483647.0
1,2022-05-02 15:10:37,36.8107033,-121.7844867,12.9,70.78,230.733,nan,nan,nan,0.0,51.0,30.0,31.0,0.0,100.0,2147483647.0
2,2022-05-02 15:10:42,36.81069829999999,-121.7844833,0.9,6.63,354.806,-0.6,6.6,-2.2,0.0,149.0,142.0,143.0,0.0,100.0,0.01
2,2022-05-02 15:10:42,36.81069829999999,-121.7844833,1.4,9.08,295.436,-8.2,3.9,-2.4,0.0,135.0,135.0,140.0,0.0,100.0,0.04
2,2022-05-02 15:10:42,36.81069829999999,-121.7844833,1.9,15.07,320.925,-9.5,11.7,-4.2,0.0,125.0,127.0,127.0,0.0,100.0,0.06
2,2022-05-02 15:10:42,36.81069829999999,-121.7844833,2.4,8.34,169.634,1.5,-8.2,-8.0,0.0,121.0,124.0,119.0,0.0,100.0,-0.02
2,2022-05-02 15:10:42,36.81069829999999,-121.7844833,2.9,8.52,211.079,-4.4,-7.3,-3.3,0.0,118.0,117.0,120.0,0.0,100.0,0.0
2,2022-05-02 15:10:42,36.81069829999999,-121.7844833,3.4,3.94,156.038,1.6,-3.6,-3.1,0.0,115.0,115.0,116.0,0.0,100.0,-0.01
2,2022-05-02 15:10:42,36.81069829999999,-121.7844833,3.9,17.38,130.566,13.2,-11.3,-2.5,0.0,110.0,110.0,111.0,0.0,100.0,-0.07
2,2022-05-02 15:10:42,36.81069829999999,-121.7844833,4.4,4.84,128.290,3.8,-3.0,-1.8,0.0,106.0,108.0,105.0,0.0,100.0,-0.02
2,2022-05-02 15:10:42,36.81069829999999,-121.7844833,4.9,24.57,230.284,-18.9,-15.7,-7.2,0.0,101.0,102.0,118.0,0.0,100.0,0.04
2,2022-05-02 15:10:42,36.81069829999999,-121.7844833,5.4,0.50,90.000,nan,nan,nan,0.0,102.0,102.0,179.0,0.0,100.0,2147483647.0
2,2022-05-02 15:10:42,36.81069829999999,-121.7844833,5.9,5.59,137.175,nan,nan,nan,0.0,99.0,96.0,202.0,0.0,100.0,2147483647.0
2,2022-05-02 15:10:42,36.81069829999999,-121.7844833,6.4,12.38,132.709,nan,nan,nan,0.0,90.0,91.0,119.0,0.0,100.0,2147483647.0
2,2022-05-02 15:10:42,36.81069829999999,-121.7844833,6.9,3.97,326.310,nan,nan,nan,0.0,108.0,86.0,55.0,0.0,100.0,2147483647.0
2,2022-05-02 15:10:42,36.81069829999999,-121.7844833,7.4,9.20,270.623,nan,nan,nan,0.0,159.0,82.0,41.0,0.0,100.0,2147483647.0
2,2022-05-02 15:10:42,36.81069829999999,-121.7844833,7.9,26.59,215.663,nan,nan,nan,0.0,190.0,79.0,34.0,0.0,100.0,2147483647.0
2,2022-05-02 15:10:42,36.81069829999999,-121.7844833,8.4,85.56,215.102,nan,nan,nan,0.0,148.0,75.0,31.0,0.0,100.0,2147483647.0
2,2022-05-02 15:10:42,36.81069829999999,-121.7844833,8.9,258.17,213.050,nan,nan,nan,0.0,79.0,72.0,30.0,0.0,100.0,2147483647.0
2,2022-05-02 15:10:42,36.81069829999999,-121.7844833,9.4,231.37,210.577,nan,nan,nan,0.0,44.0,100.0,30.0,0.0,100.0,2147483647.0
2,2022-05-02 15:10:42,36.81069829999999,-121.7844833,9.9,286.27,206.180,nan,nan,nan,0.0,34.0,144.0,30.0,0.0,100.0,2147483647.0
2,2022-05-02 15:10:42,36.81069829999999,-121.7844833,10.4,206.38,175.331,nan,nan,nan,0.0,31.0,160.0,30.0,0.0,100.0,2147483647.0
2,2022-05-02 15:10:42,36.81069829999999,-121.7844833,10.9,117.65,131.140,nan,nan,nan,0.0,29.0,140.0,33.0,0.0,100.0,2147483647.0
2,2022-05-02 15:10:42,36.81069829999999,-121.7844833,11.4,265.34,96.383,nan,nan,nan,0.0,29.0,74.0,47.0,0.0,100.0,2147483647.0
2,2022-05-02 15:10:42,36.81069829999999,-121.7844833,11.9,286.09,93.005,nan,nan,nan,0.0,29.0,46.0,54.0,0.0,100.0,2147483647.0
2,2022-05-02 15:10:42,36.81069829999999,-121.7844833,12.4,223.93,85.056,nan,nan,nan,0.0,28.0,35.0,51.0,0.0,100.0,2147483647.0
2,2022-05-02 15:10:42,36.81069829999999,-121.7844833,12.9,282.56,83.416,nan,nan,nan,0.0,29.0,31.0,35.0,0.0,100.0,2147483647.0
3,2022-05-02 15:10:47,36.810686700000005,-121.7844767,0.9,18.43,206.426,-8.2,-16.5,-2.2,0.0,144.0,143.0,143.0,0.0,100.0,0.02
3,2022-05-02 15:10:47,36.810686700000005,-121.7844767,1.4,12.30,197.993,-3.8,-11.7,-2.7,0.0,136.0,134.0,138.0,0.0,100.0,0.0
3,2022-05-02 15:10:47,36.810686700000005,-121.7844767,1.9,19.59,187.923,-2.7,-19.4,-2.7,0.0,127.0,126.0,130.0,0.0,100.0,-0.01
3,2022-05-02 15:10:47,36.810686700000005,-121.7844767,2.4,10.80,105.581,10.4,-2.9,4.2,0.0,119.0,121.0,124.0,0.0,100.0,-0.05
3,2022-05-02 15:10:47,36.810686700000005,-121.7844767,2.9,6.99,199.213,-2.3,-6.6,1.2,0.0,117.0,118.0,120.0,0.0,100.0,0.0
3,2022-05-02 15:10:47,36.810686700000005,-121.7844767,3.4,5.46,124.563,4.5,-3.1,-0.2,0.0,112.0,111.0,115.0,0.0,100.0,-0.03
3,2022-05-02 15:10:47,36.810686700000005,-121.7844767,3.9,10.35,124.765,8.5,-5.9,-0.0,0.0,106.0,108.0,111.0,0.0,100.0,-0.05
3,2022-05-02 15:10:47,36.810686700000005,-121.7844767,4.4,22.95,183.748,-1.5,-22.9,0.6,0.0,103.0,103.0,109.0,0.0,100.0,-0.02
3,2022-05-02 15:10:47,36.810686700000005,-121.7844767,4.9,9.04,174.920,0.8,-9.0,-0.4,0.0,96.0,105.0,105.0,0.0,100.0,-0.02
3,2022-05-02 15:10:47,36.810686700000005,-121.7844767,5.4,16.37,174.742,1.5,-16.3,0.6,0.0,92.0,101.0,136.0,0.0,100.0,-0.03
